sl.no.,correct,QuestionLink,direction,explanation,sectionType,optA,optB,optC,optD,category,usedFor,lang,sources
30,a,https://i.imgur.com/QTRcMwu.png,,https://i.imgur.com/o63in2O.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
31,a,https://i.imgur.com/SMZ5o4v.png,,https://i.imgur.com/vfkQKWD.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
32,d,https://i.imgur.com/zIu3K8t.png,,https://i.imgur.com/XnR1lwC.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
34,a,https://i.imgur.com/swvBdRT.png,,https://i.imgur.com/myG8bEy.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
35,a,https://i.imgur.com/A9xZ92T.png,,https://i.imgur.com/8Da3Igs.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
37,c,https://i.imgur.com/NzdmXZn.png,,https://i.imgur.com/S80GEXE.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
38,b,https://i.imgur.com/PD0T76s.png,,https://i.imgur.com/UFiakaN.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
39,a,https://i.imgur.com/8TpQNXP.png,,https://i.imgur.com/ic6zA0x.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
40,a,https://i.imgur.com/AcR76P0.png,,https://i.imgur.com/AGgGtgB.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
41,a,https://i.imgur.com/4PhRCF0.png,,https://i.imgur.com/eGnNPR7.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
42,a,https://i.imgur.com/EsAqQGy.png,,https://i.imgur.com/YELKUmI.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
43,a,https://i.imgur.com/hGib1So.png,,https://i.imgur.com/MYVWtQv.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
44,b,https://i.imgur.com/rbFZmJm.png,,https://i.imgur.com/RFJ0XWT.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
46,a,https://i.imgur.com/hS1kZUw.png,,https://i.imgur.com/2vF96wk.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
47,a,https://i.imgur.com/EKbWSKp.png,,https://i.imgur.com/FqF9d8K.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
48,b,https://i.imgur.com/ImIsYJp.png,,https://i.imgur.com/3IOHiF8.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
49,b,https://i.imgur.com/1a9sZkb.png,,https://i.imgur.com/UMoyXql.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
50,d,https://i.imgur.com/2X02FCz.png,,https://i.imgur.com/AnEKfKA.png,cat_quant,A,B,C,D,7.1,cat,Eng,arun sharma
2,c,https://i.imgur.com/CZzJo2Y.png,,https://i.imgur.com/9t1wyAk.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
3,a,https://i.imgur.com/US0r9zG.png,,https://i.imgur.com/NpkBi6x.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
4,d,https://i.imgur.com/Wp382Ol.png,https://i.imgur.com/H6RGGKn.png,https://i.imgur.com/D3M10s8.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
5,b,https://i.imgur.com/c4vjylU.png,https://i.imgur.com/H6RGGKn.png,https://i.imgur.com/PSup3m8.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
6,c,https://i.imgur.com/BArP5Me.png,https://i.imgur.com/H6RGGKn.png,https://i.imgur.com/i6WGu9n.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
8,b,https://i.imgur.com/4xrQgrF.png,,https://i.imgur.com/RYdvYJ4.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
9,c,https://i.imgur.com/GAheI18.png,,https://i.imgur.com/IYRLPkD.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
10,d,https://i.imgur.com/A8zHG9X.png,,https://i.imgur.com/PgudpUU.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
11,a,https://i.imgur.com/iUvEbRI.png,,https://i.imgur.com/9OUlyKk.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
12,d,https://i.imgur.com/eJAGMK0.png,,https://i.imgur.com/1L6GKSt.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
13,c,https://i.imgur.com/G3CvfV2.png,,https://i.imgur.com/iVY0jEm.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
14,a,https://i.imgur.com/oofkpbU.png,,https://i.imgur.com/plUNCv5.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
16,b,https://i.imgur.com/Oz2hnvU.png,,https://i.imgur.com/Wzwg9aZ.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
17,b,https://i.imgur.com/eCFvCEt.png,,https://i.imgur.com/QRTI0oq.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
18,b,https://i.imgur.com/xLbRYKU.png,,https://i.imgur.com/Qa4H1RX.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
19,c,https://i.imgur.com/931mfCH.png,,https://i.imgur.com/o7B6M7u.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
20,a,https://i.imgur.com/GmKOa0m.png,,https://i.imgur.com/fV7P25g.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
21,d,https://i.imgur.com/SILa7LD.png,,https://i.imgur.com/E7VNiZt.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
23,b,https://i.imgur.com/2hanto8.png,,https://i.imgur.com/GkJ4cmJ.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
24,d,https://i.imgur.com/T1AEJrR.png,,https://i.imgur.com/xMWC2it.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
25,a,https://i.imgur.com/2b6JRl1.png,,https://i.imgur.com/UcoTj9k.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
26,c,https://i.imgur.com/L4TbkgX.png,,https://i.imgur.com/85NjYMO.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
28,b,https://i.imgur.com/oPC7fI5.png,https://i.imgur.com/AfJ4Nco.png,https://i.imgur.com/scv4KnX.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
29,a,https://i.imgur.com/bGmpQyL.png,,https://i.imgur.com/du9r0b4.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
30,c,https://i.imgur.com/lbtWL8F.png,,https://i.imgur.com/1YWEYjZ.png,cat_quant,A,B,C,D,7.2,cat,Eng,arun sharma
1,d,https://i.imgur.com/kSQ4WpS.png,,https://i.imgur.com/3PvGwIU.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
2,a,https://i.imgur.com/zSSELbp.png,,https://i.imgur.com/qrRtCYc.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
3,b,https://i.imgur.com/l9V9Ofh.png,,https://i.imgur.com/NlyE8VV.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
4,b,https://i.imgur.com/nKMMbv2.png,,https://i.imgur.com/pYAHYMc.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
5,d,https://i.imgur.com/xV9TAMU.png,,https://i.imgur.com/Xftp2yo.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
6,b,https://i.imgur.com/FkiHw6X.png,,https://i.imgur.com/YumGsO2.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
7,b,https://i.imgur.com/ZRKKvpK.png,,https://i.imgur.com/rxP54Gv.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
9,b,https://i.imgur.com/qPODPZC.png,,https://i.imgur.com/jn8k6q3.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
10,c,https://i.imgur.com/j33JzOO.png,,https://i.imgur.com/czDrPru.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
11,b,https://i.imgur.com/eGpah67.png,,https://i.imgur.com/JdLhEMg.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
12,c,https://i.imgur.com/D1jY0NR.png,,https://i.imgur.com/sFheass.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
13,b,https://i.imgur.com/zGiBIeG.png,,https://i.imgur.com/yxk1cFV.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
14,c,https://i.imgur.com/6SKkvir.png,,https://i.imgur.com/KtMj3Ei.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
15,b,https://i.imgur.com/GuowwZ4.png,,https://i.imgur.com/H0k8lSv.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
16,c,https://i.imgur.com/YXFfECL.png,,https://i.imgur.com/b2Q51Di.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
18,a,https://i.imgur.com/vCUSCWa.png,,https://i.imgur.com/IGXh0FS.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
20,c,https://i.imgur.com/Xo8ypAc.png,,https://i.imgur.com/UE0KTdf.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
21,d,https://i.imgur.com/YqEpUw2.png,,https://i.imgur.com/lLXf1uz.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
22,b,https://i.imgur.com/oKKLb6J.png,,https://i.imgur.com/AjvQ3Ll.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
23,d,https://i.imgur.com/f7VmcVz.png,,https://i.imgur.com/6orV6KU.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
24,b,https://i.imgur.com/lNI8Ot7.png,,https://i.imgur.com/iUFcrTA.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
26,a,https://i.imgur.com/LcO3Qos.png,,https://i.imgur.com/GjAlijd.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
27,b,https://i.imgur.com/XFxH5XY.png,,https://i.imgur.com/B0Zqk6s.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
28,d,https://i.imgur.com/ecO4Je0.png,,https://i.imgur.com/DS3Z7JH.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
29,a,https://i.imgur.com/1Npx0r3.png,,https://i.imgur.com/aFJ2KxY.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
30,c,https://i.imgur.com/5Mgy3cU.png,,https://i.imgur.com/KE63P3U.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
31,b,https://i.imgur.com/EZEsyEE.png,,https://i.imgur.com/w3YgJB7.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
32,d,https://i.imgur.com/Qx2l1AC.png,,https://i.imgur.com/eZ7dJQw.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
34,b,https://i.imgur.com/3mLtZix.png,,https://i.imgur.com/Ecz59Dg.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
36,b,https://i.imgur.com/NtYGiEW.png,,https://i.imgur.com/iKALX9l.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
37,c,https://i.imgur.com/HKhUlIb.png,,https://i.imgur.com/YLPe2Xi.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
38,a,https://i.imgur.com/pAOjQI0.png,,https://i.imgur.com/v6zVgal.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
39,b,https://i.imgur.com/3bMibl9.png,,https://i.imgur.com/xzNy5NW.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
40,d,https://i.imgur.com/CRyzEB8.png,,https://i.imgur.com/lBuxW8D.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
41,d,https://i.imgur.com/uREBovq.png,,https://i.imgur.com/wnymCk4.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
43,c,https://i.imgur.com/7chPuv9.png,,https://i.imgur.com/kzIu8gB.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
44,a,https://i.imgur.com/aoe2pBR.png,,https://i.imgur.com/v4iNmUa.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
45,b,https://i.imgur.com/HRWRecP.png,,https://i.imgur.com/sH1CRdj.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
46,b,https://i.imgur.com/R4qndye.png,,https://i.imgur.com/qtRRSqA.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
47,d,https://i.imgur.com/A2xHbaw.png,,https://i.imgur.com/rLXpDeD.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
48,b,https://i.imgur.com/u3EtZ94.png,,https://i.imgur.com/4fVgpmZ.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
49,d,https://i.imgur.com/f9tOyDW.png,,https://i.imgur.com/ihYBo3T.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
50,c,https://i.imgur.com/fbcE88e.png,,https://i.imgur.com/y31u91P.png,cat_quant,A,B,C,D,8.1,cat,Eng,arun sharma
1,c,https://i.imgur.com/WU8xDXe.png,,https://i.imgur.com/8BkodSl.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
2,a,https://i.imgur.com/WiAp7i1.png,,https://i.imgur.com/0lOPIDt.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
3,a,https://i.imgur.com/PoOgIsC.png,,https://i.imgur.com/LN7g2zd.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
4,b,https://i.imgur.com/s04aQ7g.png,,https://i.imgur.com/i1A0LG5.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
5,a,https://i.imgur.com/lFkH4HE.png,,https://i.imgur.com/G3NvbqE.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
6,d,https://i.imgur.com/EcoOBGj.png,,https://i.imgur.com/icOpO8b.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
8,a,https://i.imgur.com/c35c3rB.png,,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
9,b,https://i.imgur.com/cpZhADZ.png,,https://i.imgur.com/4CtWRwf.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
10,a,https://i.imgur.com/Dh4hJgl.png,,https://i.imgur.com/DvLkInW.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
11,c,https://i.imgur.com/DeRODvI.png,,https://i.imgur.com/5POPEmD.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
12,d,https://i.imgur.com/gqjOngR.png,,https://i.imgur.com/v2ROSJM.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
13,c,https://i.imgur.com/S8TirTR.png,,https://i.imgur.com/Yxvv9Ih.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
15,a,https://i.imgur.com/qeNTyDH.png,,https://i.imgur.com/aFn3H8s.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
16,a,https://i.imgur.com/TBPvkvy.png,,https://i.imgur.com/IhQC0cv.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
17,d,https://i.imgur.com/XRtGcAu.png,https://i.imgur.com/9Yn3f0s.png,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
18,b,https://i.imgur.com/RVEJeoi.png,https://i.imgur.com/9Yn3f0s.png,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
19,b,https://i.imgur.com/qkS3dJZ.png,https://i.imgur.com/9Yn3f0s.png,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
20,c,https://i.imgur.com/cBRFpCf.png,,https://i.imgur.com/811zPwh.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
21,a,https://i.imgur.com/pagFE7d.png,,https://i.imgur.com/wnfgvG4.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
22,c,https://i.imgur.com/QfxHKEw.png,,https://i.imgur.com/ZyEhEVi.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
23,c,https://i.imgur.com/II6Knl1.png,,https://i.imgur.com/0nSgXfV.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
24,a,https://i.imgur.com/R7v4f25.png,,https://i.imgur.com/aaUlV7P.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
25,b,https://i.imgur.com/SgdqMBT.png,,https://i.imgur.com/yVPSRAD.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
26,c,https://i.imgur.com/qp8HmzT.png,,https://i.imgur.com/IFnzyd9.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
28,a,https://i.imgur.com/AmMI37J.png,,https://i.imgur.com/eTIBtFY.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
29,c,https://i.imgur.com/WieAcyL.png,,https://i.imgur.com/8ntSrPC.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
30,d,https://i.imgur.com/VvEIa2Y.png,,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
31,b,https://i.imgur.com/hgMMsrU.png,,https://i.imgur.com/gOvaItI.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
32,b,https://i.imgur.com/RSIGImP.png,,https://i.imgur.com/cQq8tly.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
33,d,https://i.imgur.com/hhZeIgZ.png,,https://i.imgur.com/6fF1fhu.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
34,b,https://i.imgur.com/GMWC30r.png,,https://i.imgur.com/NRGwwz5.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
36,c,https://i.imgur.com/MQuNaot.png,,https://i.imgur.com/IUz4R2K.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
37,d,https://i.imgur.com/26shAY8.png,,https://i.imgur.com/4DttVBW.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
38,d,https://i.imgur.com/QSdt01P.png,,https://i.imgur.com/iQs5a5x.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
39,d,https://i.imgur.com/zp0jafh.png,https://i.imgur.com/kbV1wms.png,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
40,a,https://i.imgur.com/p9FVAln.png,https://i.imgur.com/kbV1wms.png,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
41,c,https://i.imgur.com/xXEAty6.png,https://i.imgur.com/kbV1wms.png,,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
43,b,https://i.imgur.com/ZE12O0o.png,,https://i.imgur.com/o2WbvVx.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
44,c,https://i.imgur.com/gr3QTHB.png,,https://i.imgur.com/SvuIv0O.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
45,a,https://i.imgur.com/XtGy8Eb.png,,https://i.imgur.com/ZSbN9ng.png,cat_quant,A,B,C,D,8.2,cat,Eng,arun sharma
1,a,https://i.imgur.com/Ip17QZp.png,,https://i.imgur.com/FtCAmoV.png,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
2,a,https://i.imgur.com/O2EoAd5.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
3,a,https://i.imgur.com/aJvV0Po.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
4,a,https://i.imgur.com/hXArtV7.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
5,a,https://i.imgur.com/AdcTQZF.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
6,a,https://i.imgur.com/myYm7Ct.png,,https://i.imgur.com/P0BHsNe.png,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
8,b,https://i.imgur.com/ZlCgot8.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
9,a,https://i.imgur.com/cvs8eJU.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
10,a,https://i.imgur.com/va9Agrs.png,,https://i.imgur.com/1llPoae.png,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
11,c,https://i.imgur.com/uBLVN87.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
12,a,https://i.imgur.com/PXwXL5S.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
14,b,https://i.imgur.com/2YOKTpc.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
15,a,https://i.imgur.com/OaB7Fer.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
16,b,https://i.imgur.com/W0OiPCr.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
17,b,https://i.imgur.com/S8ei17n.png,,https://i.imgur.com/vPaKSnn.png,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
18,d,https://i.imgur.com/nqkaabJ.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
19,d,https://i.imgur.com/kmCiToT.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
21,b,https://i.imgur.com/kPZjYme.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
22,a,https://i.imgur.com/5nr7aED.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
23,d,https://i.imgur.com/umMMz0i.png,,https://i.imgur.com/zrt2v9Q.png,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
24,b,https://i.imgur.com/MlTILrB.png,,,cat_quant,A,B,C,D,8.3,cat,Eng,arun sharma
1,c,https://i.imgur.com/SuC0wzH.png,,https://i.imgur.com/6jkwrV5.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
2,c,https://i.imgur.com/liSOkY8.png,,https://i.imgur.com/UIs7AGO.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
3,b,https://i.imgur.com/CyJwR3A.png,,https://i.imgur.com/Qjqljai.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
4,a,https://i.imgur.com/nS3Xyjf.png,,https://i.imgur.com/zMcElz5.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
5,a,https://i.imgur.com/JNX41pr.png,,https://i.imgur.com/gD6V832.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
6,a,https://i.imgur.com/dKg4CGg.png,,https://i.imgur.com/9e0HDAk.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
8,d,https://i.imgur.com/oL0KZTL.png,,https://i.imgur.com/Qs9r8PB.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
9,a,https://i.imgur.com/HtH5smo.png,,https://i.imgur.com/R11LkTL.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
10,a,https://i.imgur.com/32Kc7up.png,,https://i.imgur.com/jaeBJAt.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
11,a,https://i.imgur.com/0gLgC7X.png,,https://i.imgur.com/Cedyepj.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
12,c,https://i.imgur.com/S8bum86.png,,https://i.imgur.com/wz2ml14.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
13,b,https://i.imgur.com/QTmAnf3.png,,https://i.imgur.com/L5f1hEy.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
14,b,https://i.imgur.com/SChzCHy.png,,https://i.imgur.com/bllRTYH.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
15,c,https://i.imgur.com/kpTbOSh.png,,https://i.imgur.com/R4PFmKT.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
17,c,https://i.imgur.com/dcb2jJO.png,,https://i.imgur.com/qDP4kEH.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
18,b,https://i.imgur.com/uOrpgxS.png,,https://i.imgur.com/Vpc4scU.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
20,d,https://i.imgur.com/PlxVeGG.png,,https://i.imgur.com/jG8TDZ3.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
21,c,https://i.imgur.com/1rwomdn.png,,https://i.imgur.com/e9YbHBF.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
22,d,https://i.imgur.com/i4g6e6q.png,,https://i.imgur.com/aEi9QFk.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
23,d,https://i.imgur.com/M5TuUgO.png,,https://i.imgur.com/XiVsHYU.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
24,c,https://i.imgur.com/s2Cnpsv.png,,https://i.imgur.com/1M8UA3R.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
25,a,https://i.imgur.com/kRK0gYc.png,,https://i.imgur.com/tGv5PK2.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
26,b,https://i.imgur.com/pweixhX.png,,https://i.imgur.com/wkTVAtU.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
27,a,https://i.imgur.com/n5aaAQs.png,,https://i.imgur.com/uZ07fIv.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
28,c,https://i.imgur.com/Du5WZF9.png,,https://i.imgur.com/8T0en5n.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
30,a,https://i.imgur.com/Z8RznpY.png,,https://i.imgur.com/W1fXgOE.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
32,a,https://i.imgur.com/yxrV5Ws.png,,https://i.imgur.com/LMOmqAV.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
33,a,https://i.imgur.com/D7nJZFv.png,,https://i.imgur.com/Zk3K0tE.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
34,b,https://i.imgur.com/2xM5anv.png,,https://i.imgur.com/KAh0FnK.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
35,b,https://i.imgur.com/m30TdK6.png,,https://i.imgur.com/25WfHFM.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
36,c,https://i.imgur.com/ZWLGDjn.png,,https://i.imgur.com/68FLPsd.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
37,c,https://i.imgur.com/HUxCE2O.png,,https://i.imgur.com/n3VJZLY.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
38,b,https://i.imgur.com/kuJxSAq.png,,https://i.imgur.com/inJh2bi.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
39,b,https://i.imgur.com/vdXPkVP.png,,https://i.imgur.com/PNhHPxq.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
41,d,https://i.imgur.com/HJ9THiM.png,,https://i.imgur.com/HK0tx3g.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
43,a,https://i.imgur.com/KjvF7nO.png,,https://i.imgur.com/SjWcDuu.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
44,c,https://i.imgur.com/Kxcosg7.png,,https://i.imgur.com/JfNfT79.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
45,b,https://i.imgur.com/aOrWDPb.png,,https://i.imgur.com/iIUG16G.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
46,d,https://i.imgur.com/W4f1UW7.png,,https://i.imgur.com/c1S0yCJ.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
48,d,https://i.imgur.com/8rHwfAz.png,,https://i.imgur.com/88whH7s.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
49,b,https://i.imgur.com/9MDbLQO.png,,https://i.imgur.com/xqDSdVS.png,cat_quant,A,B,C,D,9.1,cat,Eng,arun sharma
