,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
2790,95,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (90).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2791,96,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (91).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2792,97,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (92).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2793,98,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (93).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2794,99,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (94).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2795,100,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (95).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2796,101,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (96).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2797,102,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (97).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2798,103,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (98).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2799,104,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/1 (99).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2800,105,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (01).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2801,106,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (02).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2802,107,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (03).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2803,108,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (04).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2804,109,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (05).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2805,111,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (06).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2806,112,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (07).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2807,113,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (08).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2808,114,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (09).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2809,115,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (10).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2810,116,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (11).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2811,117,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (12).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2812,118,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (13).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2813,119,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (14).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2814,120,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (15).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2815,121,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (16).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2816,122,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (17).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2817,123,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (18).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2818,124,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (19).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2819,125,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (20).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2820,126,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (21).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2821,127,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (22).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2822,128,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (23).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2823,129,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (24).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2824,130,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (25).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2825,132,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (26).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2826,133,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (27).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2827,134,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (28).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2828,135,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (29).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2829,136,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (30).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2830,137,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (31).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2831,138,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (32).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2832,139,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (33).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2833,140,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (34).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2834,141,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (35).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2835,142,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (36).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2836,143,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (37).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2837,144,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (38).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2838,145,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (39).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2839,146,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (40).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2840,147,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (41).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2841,148,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (42).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2842,149,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (43).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2843,150,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (44).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2844,151,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (45).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2845,153,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (46).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2846,154,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (47).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2847,155,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (48).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2848,156,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (49).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2849,157,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (50).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2850,158,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (51).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2851,159,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (52).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2852,160,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (53).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2853,161,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (54).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2854,162,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (55).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2855,163,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (56).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2856,164,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (57).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2857,165,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (58).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2858,166,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (59).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2859,167,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (60).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2860,168,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (61).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2861,169,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (62).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2862,170,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (63).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2863,171,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (64).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2864,172,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (65).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2865,173,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (66).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2866,174,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (67).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2867,175,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (68).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2868,176,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (69).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2869,177,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (70).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2870,178,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (71).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2871,179,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (72).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2872,180,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (73).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2873,181,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (74).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2874,182,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (75).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2875,183,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (76).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2876,184,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (77).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2877,185,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (78).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2878,186,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (79).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2879,187,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (80).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2880,188,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (81).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2881,189,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (82).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2882,190,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (83).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2883,191,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (84).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2884,192,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (85).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2885,193,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (86).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2886,194,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (87).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2887,195,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (88).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2888,196,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (89).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2889,197,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (90).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2890,198,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (91).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2891,199,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (92).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2892,201,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (93).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2893,202,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (94).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2894,203,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (95).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2895,204,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (96).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2896,205,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (97).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2897,206,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (98).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2898,207,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/2 (99).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2899,208,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (01).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2900,209,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (02).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2901,210,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (03).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2902,211,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (04).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2903,212,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (05).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2904,213,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (06).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2905,214,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (07).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2906,215,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (08).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2907,216,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (09).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2908,217,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (10).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2909,218,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (11).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2910,219,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (12).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2911,220,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (13).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2912,221,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (14).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2913,222,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (15).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2914,223,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (16).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2915,224,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (17).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2916,225,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (18).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2917,226,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (19).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2918,227,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (20).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2919,228,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (21).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2920,229,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (22).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2921,230,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (23).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2922,231,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (24).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2923,232,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (25).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2924,233,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (26).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2925,234,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (27).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2926,235,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (28).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2927,236,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (29).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2928,237,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (30).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2929,238,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (31).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2930,239,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (32).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2931,240,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (33).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2932,241,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (34).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2933,242,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (35).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2934,243,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (36).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2935,244,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (37).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2936,245,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (38).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2937,246,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (39).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2938,247,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (40).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2939,249,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (41).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2940,250,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (42).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2941,251,4,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (43).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2942,252,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (44).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2943,253,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (45).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2944,254,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (46).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2945,255,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (47).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2946,256,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (48).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2947,257,3,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (49).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2948,258,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (50).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2949,259,2,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (51).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
2950,260,1,https://s3.amazonaws.com/rrbbodhi/rrb COMPUTER que/3 (52).png,,,general_science,43.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Computer
