,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
1983,65,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/28 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/28 (06).png,bio,37.1,2,M,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1984,66,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/28 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/28 (07).png,bio,37.1,2,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1985,67,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/28 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/28 (08).png,bio,37.1,2,M,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1986,68,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/28 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/28 (09).png,bio,37.1,1,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1987,69,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/28 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/28 (10).png,bio,37.1,1,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1988,70,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/29 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/29 (01).png,bio,37.1,3,D,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1989,71,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/29 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/29 (02).png,bio,37.1,2,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1990,72,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/30 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/30 (01).png,bio,37.1,3,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1991,1,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/30 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/30 (02).png,bio,37.1,3,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1992,2,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/30 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/30 (03).png,bio,37.1,3,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1993,3,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/30 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/30 (04).png,bio,37.1,2,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1994,4,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/31 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/31 (01).png,bio,37.1,3,M,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1995,5,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/31 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/31 (02).png,bio,37.1,3,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1996,6,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/31 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/31 (03).png,bio,37.1,3,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1997,7,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/31 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/31 (04).png,bio,37.1,2,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1998,8,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/32 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/32 (01).png,bio,37.1,1,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
1999,9,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 ques/32 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 37 sol/32 (02).png,bio,37.1,3,E,A,B,C,D,,NEET,Eng,Universal,Biodiversity And Conservation
2000,1,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (1).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2001,2,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (10).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2002,3,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (11).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2003,4,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (12).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2004,5,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (13).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2005,6,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (2).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2006,7,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (3).png,bio,38.1,3,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2007,8,"c,d",https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (4).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2008,9,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (5).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2009,10,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (6).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2010,11,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (11).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (7).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2011,12,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (12).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (8).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2012,13,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/14 (13).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/14 (9).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2013,14,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (1).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2014,15,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (10).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2015,16,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (11).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2016,17,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (12).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2017,18,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (13).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2018,19,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (2).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2019,20,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (3).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2020,21,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (4).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2021,22,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (5).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2022,23,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (6).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2023,24,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (11).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (7).png,bio,38.1,3,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2024,25,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (12).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (8).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2025,26,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/15 (13).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/15 (9).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2026,27,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/16 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/16 (1).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2027,28,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/16 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/16 (2).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2028,29,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/16 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/16 (3).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2029,30,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/16 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/16 (4).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2030,31,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/16 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/16 (5).png,bio,38.1,3,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2031,32,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/16 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/16 (6).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2032,33,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (1).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2033,34,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (2).png,bio,38.1,2,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2034,35,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (3).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2035,36,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (4).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2036,37,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (5).png,bio,38.1,2,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2037,38,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (6).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2038,39,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (7).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2039,40,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (8).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2040,41,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/17 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/17 (9).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2041,42,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/18 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/18 (1).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2042,43,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/18 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/18 (2).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2043,44,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/18 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/18 (3).png,bio,38.1,4,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2044,45,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/18 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/18 (4).png,bio,38.1,1,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2045,46,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/18 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/18 (5).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2046,47,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/18 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/18 (6).png,bio,38.1,2,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2047,48,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/19 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/19 (1).png,bio,38.1,2,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2048,49,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/19 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/19 (2).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2049,50,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/19 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/19 (3).png,bio,38.1,4,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2050,51,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/19 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/19 (4).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2051,52,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/19 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/19 (5).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2052,53,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/19 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/19 (6).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2053,54,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/20 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/20 (1).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2054,55,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/20 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/20 (2).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2055,56,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/20 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/20 (3).png,bio,38.1,3,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2056,57,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/20 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/20 (4).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2057,58,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/20 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/20 (5).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2058,59,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/21 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/21 (1).png,bio,38.1,3,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2059,60,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/21 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/21 (2).png,bio,38.1,1,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2060,61,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/21 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/21 (3).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2061,62,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/22 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/22 (1).png,bio,38.1,2,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2062,63,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/22 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/22 (2).png,bio,38.1,2,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2063,64,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/23 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/23 (1).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2064,65,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/23 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/23 (2).png,bio,38.1,2,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2065,66,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/23 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/23 (3).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2066,67,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/23 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/23 (4).png,bio,38.1,1,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2067,68,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/24 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/24 (1).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2068,69,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/24 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/24 (2).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2069,70,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/24 (03).png,,,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2070,71,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/24 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/24 (4).png,bio,38.1,1,M,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2071,72,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/24 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/24 (5).png,bio,38.1,2,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2072,73,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/25 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/25 (1).png,bio,38.1,3,D,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2073,74,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/25 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/25 (2).png,bio,38.1,3,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2074,75,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/25 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/25 (3).png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2075,76,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 que/26.png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 38 SOL/26.png,bio,38.1,4,E,A,B,C,D,,NEET,Eng,Universal,Environmental Issues
2076,1,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (01).png,bio,4.1,2,E,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2077,2,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (02).png,bio,4.1,2,E,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2078,3,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (03).png,bio,4.1,1,D,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2079,4,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (04).png,bio,4.1,1,M,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2080,5,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (05).png,bio,4.1,1,E,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2081,6,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (06).png,bio,4.1,1,D,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2082,7,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (07).png,bio,4.1,1,M,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2083,8,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/87 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/87 (08).png,bio,4.1,1,E,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2084,9,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/88 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/88 (01).png,bio,4.1,1,E,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2085,10,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/88 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/88 (02).png,bio,4.1,1,D,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2086,11,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/88 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/88 (03).png,bio,4.1,1,E,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2087,12,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/88 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/88 (04).png,bio,4.1,1,M,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2088,13,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/89 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/89 (01).png,bio,4.1,1,M,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2089,14,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/89 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/89 (02).png,bio,4.1,1,M,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2090,15,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/89 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/89 (03).png,bio,4.1,1,D,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
2091,16,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 que/90 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 4 le 1 sol/90 (01).png,bio,4.1,2,E,A,B,C,D,,NEET,Eng,Universal,Animal Kingdom
