,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
2036,8,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/32 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/32 (04).png,Physics_NEET,7.1,10,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2037,9,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/32 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/32 (05).png,Physics_NEET,7.1,10,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2038,10,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/32 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/32 (06).png,Physics_NEET,7.1,10,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2039,11,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/32 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/32 (07).png,Physics_NEET,7.1,10,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2040,12,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/32 (08).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/32 (08).png,Physics_NEET,7.1,10,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2041,13,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/32 (09).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/32 (09).png,Physics_NEET,7.1,10,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2042,14,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/33 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/33 (01).png,Physics_NEET,7.1,10,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2043,15,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/33 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/33 (02).png,Physics_NEET,7.1,10,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2044,16,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/33 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/33 (03).png,Physics_NEET,7.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2045,17,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/33 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/33 (04).png,Physics_NEET,7.1,10,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2046,18,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4ques/33 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 4sol/33 (05).png,Physics_NEET,7.1,10,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2047,1,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/34 (01).png,Physics_NEET,7.1,13,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2048,2,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/34 (02).png,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2049,3,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/34 (03).png,Physics_NEET,7.1,13,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2050,4,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (04).png,,,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2051,5,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (05).png,,,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2052,6,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/34 (06).png,Physics_NEET,7.1,14,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2053,7,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/34 (07).png,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2054,8,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (08).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/34 (08).png,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2055,9,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/34 (09).png,,,Physics_NEET,7.1,13,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2056,10,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/35 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/35 (01).png,Physics_NEET,7.1,13,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2057,11,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/35 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/35 (02).png,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2058,12,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/35 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/35 (03).png,Physics_NEET,7.1,13,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2059,13,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/35 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/35 (04).png,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2060,14,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/35 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/35 (05).png,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2061,16,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/36 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/36 (02).png,Physics_NEET,7.1,13,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2062,17,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/36 (03).png,,,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2063,18,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/36 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/36 (04).png,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2064,19,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/37 (01).png,,,Physics_NEET,7.1,13,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2065,20,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/37 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/37 (02).png,Physics_NEET,7.1,13,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2066,21,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/37 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5soll/37 (03).png,Physics_NEET,7.1,14,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2067,22,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 5ques/37 (04).png,,,Physics_NEET,7.1,14,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2068,1,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (01).png,Physics_NEET,7.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2069,2,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (02).png,Physics_NEET,7.1,15,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2070,3,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (03).png,,,Physics_NEET,7.1,15,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2071,4,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (04).png,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2072,5,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (05).png,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2073,6,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (06).png,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2074,8,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (08).png,,,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2075,7,c,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (07).png,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2076,9,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (09).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (09).png,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2077,10,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/38 (10).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/38 (10).png,Physics_NEET,7.1,17,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2078,11,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/39 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/39 (01).png,Physics_NEET,7.1,17,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2079,12,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/39 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/39 (02).png,Physics_NEET,7.1,17,D,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2080,13,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/39 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/39 (03).png,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2081,14,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6qus/39 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 6sol/39 (04).png,Physics_NEET,7.1,17,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2082,1,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/40 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/40 (01).png,Physics_NEET,7.1,18,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2083,2,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/40 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/40 (02).png,Physics_NEET,7.1,18,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2084,3,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/40 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/40 (03).png,Physics_NEET,7.1,18,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2085,4,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/40 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/40 (04).png,Physics_NEET,7.1,18,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2086,5,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/40 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/40 (05).png,Physics_NEET,7.1,18,D,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2087,6,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/40 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/40 (06).png,Physics_NEET,7.1,18,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2088,7,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/40 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/40 (07).png,Physics_NEET,7.1,18,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2089,8,d,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (01).png,Physics_NEET,7.1,18,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2090,9,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (02).png,Physics_NEET,7.1,18,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2091,10,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (03).png,Physics_NEET,7.1,18,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2092,11,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (04).png,Physics_NEET,7.1,17,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2093,12,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (05).png,Physics_NEET,7.1,17,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2094,13,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (06).png,Physics_NEET,7.1,18,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2095,14,a,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (07).png,Physics_NEET,7.1,18,E,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2096,15,b,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (08).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (08).png,Physics_NEET,7.1,18,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2097,16,e,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7ques/41 (09).png,,https://s3.amazonaws.com/trialgeometry2/11phy7rotetmotion l 7sol/41 (09).png,Physics_NEET,7.1,18,M,A,B,C,D,E,NEET_XI,Eng,Universal,Rotational Motion
2098,1,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (01).png,,,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2099,2,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/15 (02).png,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2100,3,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/15 (03).png,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2101,4,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (04).png,,,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2102,5,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/15 (05).png,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2103,6,d,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/15 (06).png,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2104,7,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/15 (07).png,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2105,8,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/15 (08).png,,,Physics_NEET,8.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2106,9,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/16 (01).png,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2107,10,d,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (02).png,,,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2108,11,e,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (03).png,,,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2109,12,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/16 (04).png,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2110,13,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (05).png,,,Physics_NEET,8.1,7,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2111,14,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (06).png,,,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2112,15,d,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (07).png,,,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2113,16,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (08).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/16 (08).png,Physics_NEET,8.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2114,17,d,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (09).png,,,Physics_NEET,8.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2115,18,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1que/16 (10).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 1sol/16 (10).png,Physics_NEET,8.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2116,1,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (01).png,Physics_NEET,8.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2117,2,d,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (02).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (02).png,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2118,3,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (03).png,Physics_NEET,8.1,7,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2119,4,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (04).png,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2120,5,d,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (05).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (05).png,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2121,6,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (06).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2122,7,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (07).png,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2123,8,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (08).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (08).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2124,9,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (09).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (09).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2125,10,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (10).png,,,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2126,11,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (11).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (11).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2127,12,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/17 (12).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/17 (12).png,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2128,13,d,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (01).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (01).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2129,14,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (02).png,,,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2130,15,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (03).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (03).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2131,16,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (04).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (04).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2132,17,c,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (05).png,,,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2133,18,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (06).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (06).png,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2134,19,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (07).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (07).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2135,20,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (08).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (08).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2136,21,a,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (09).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (09).png,Physics_NEET,8.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
2137,22,b,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2que/18 (10).png,,https://s3.amazonaws.com/trialgeometry2/11phy newlowgrv l 2sol/18 (10).png,Physics_NEET,8.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Gravitation
